1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:b6d08134b5867812e0e36efabdef2b09	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-100_040_Annual_and_33Year_Water_Frequency_Maps.zip	607304630	zip	Tile_-100_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:157fa75ec447e0eab651552bef3b8ef5	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-100_045_Annual_and_33Year_Water_Frequency_Maps.zip	800293828	zip	Tile_-100_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:4fc950acdc9efea056674f99546bd495	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-105_025_Annual_and_33Year_Water_Frequency_Maps.zip	555429426	zip	Tile_-105_025_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:28091e0f76f87aa526dbc57082d81010	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-105_030_Annual_and_33Year_Water_Frequency_Maps.zip	481658809	zip	Tile_-105_030_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:be3987bf58d5652903d3292b0bbd4bae	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-105_035_Annual_and_33Year_Water_Frequency_Maps.zip	492008515	zip	Tile_-105_035_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:10c91dfb3e2a87372712c6a6f42c36ae	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-105_040_Annual_and_33Year_Water_Frequency_Maps.zip	575191111	zip	Tile_-105_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:84b0e56d893f6b8028f86291e5489ef8	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-105_045_Annual_and_33Year_Water_Frequency_Maps.zip	710628889	zip	Tile_-105_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:9b2c88a29d6c508cb9dd8ec2a62a741e	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-110_030_Annual_and_33Year_Water_Frequency_Maps.zip	562569720	zip	Tile_-110_030_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:a2d52eb28a650ca45d1c20b1b90d1afc	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-110_035_Annual_and_33Year_Water_Frequency_Maps.zip	819103751	zip	Tile_-110_035_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:f23ca04f6958338934540579f68e8471	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-110_040_Annual_and_33Year_Water_Frequency_Maps.zip	938708770	zip	Tile_-110_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:ad764f5140c7db47b8cf072b75181f4b	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-110_045_Annual_and_33Year_Water_Frequency_Maps.zip	667355111	zip	Tile_-110_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:aa06e8f6b38cd55a29baa37964801afa	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-115_030_Annual_and_33Year_Water_Frequency_Maps.zip	576809885	zip	Tile_-115_030_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:22bc2b91052905af52b0ea55c3cc0abd	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-115_035_Annual_and_33Year_Water_Frequency_Maps.zip	730255390	zip	Tile_-115_035_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:cd19fa3df22fb85993617517a2e448ef	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-115_040_Annual_and_33Year_Water_Frequency_Maps.zip	1072436375	zip	Tile_-115_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:bb1fcc471b2d7fbb56bac28dc9281214	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-115_045_Annual_and_33Year_Water_Frequency_Maps.zip	907891960	zip	Tile_-115_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:dce0a4516419933b14c60cd945423aaa	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-120_030_Annual_and_33Year_Water_Frequency_Maps.zip	719033742	zip	Tile_-120_030_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:4127e08b33d2466679d6c29a7edf9295	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-120_035_Annual_and_33Year_Water_Frequency_Maps.zip	805465228	zip	Tile_-120_035_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:8f714962c500df4db04f88dd2874252d	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-120_040_Annual_and_33Year_Water_Frequency_Maps.zip	741740227	zip	Tile_-120_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:7e06213b3b4895c3679275585aef2193	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-120_045_Annual_and_33Year_Water_Frequency_Maps.zip	855012035	zip	Tile_-120_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:053f4cc3b2357f00f50827037be6ce05	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-125_030_Annual_and_33Year_Water_Frequency_Maps.zip	159524718	zip	Tile_-125_030_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:0cbb472262646ae34e004fef0d2cafbf	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-125_035_Annual_and_33Year_Water_Frequency_Maps.zip	1089611757	zip	Tile_-125_035_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:9b92808c843659c994c648007dd67ab5	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-125_040_Annual_and_33Year_Water_Frequency_Maps.zip	1009447078	zip	Tile_-125_040_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1194516	https://zenodo.org/api/records/1194516	https://doi.org/10.5281/zenodo.1194516	md5:8029dcefdffa28dd813a84e2189b0c51	https://zenodo.org/api/files/60469467-7808-4f7a-b9f0-86d2ef6627d5/Tile_-125_045_Annual_and_33Year_Water_Frequency_Maps.zip	1055557108	zip	Tile_-125_045_Annual_and_33Year_Water_Frequency_Maps.zip	Annual and 33-year water body frequency maps of the contiguous US from 1984 to 2016	image
1205144	https://zenodo.org/api/records/1205144	https://doi.org/10.5281/zenodo.1205144	md5:0915bc87f1dd4978a6bfb1b67d2747f9	https://zenodo.org/api/files/b0668111-d8c1-4149-afd6-3ea92cb9a980/web%20of%20science%20SCIE%20raw%20data%20txt%20file%202001-2016.zip	21777783	zip	web of science SCIE raw data txt file 2001-2016.zip	A scientometric study of the research on ion exchange membranes	publication
1205706	https://zenodo.org/api/records/1205706	https://doi.org/10.5281/zenodo.1205706	md5:23a01f2927d1c47ad5f5ea38a12d1afd	https://zenodo.org/api/files/b8aab7ae-a23c-4467-83db-86b62f74f423/ESWC2018-experimental-data.zip	577866	zip	ESWC2018-experimental-data.zip	Experimental Data: Using Ontology-based Data Summarization to Develop Semantics-aware Recommender Systems (ESWC2018)	other
2701965	https://zenodo.org/api/records/2701965	https://doi.org/10.5281/zenodo.2701965	md5:b52bf9a141b1925729a990983a5b651b	https://zenodo.org/api/files/fe978702-7242-49ec-b876-df81ad4a2b50/autonomous%20activity.zip	4534370450	zip	autonomous activity.zip	Antidepressant mice behavioral video compression file	video
2701965	https://zenodo.org/api/records/2701965	https://doi.org/10.5281/zenodo.2701965	md5:158310f1820c289aec9360b618314181	https://zenodo.org/api/files/fe978702-7242-49ec-b876-df81ad4a2b50/TST.zip	2995086500	zip	TST.zip	Antidepressant mice behavioral video compression file	video
1214189	https://zenodo.org/api/records/1214189	https://doi.org/10.5281/zenodo.1214189	md5:f81f7e844c5dbb4d77471e888e05b3af	https://zenodo.org/api/files/2645e6e8-1c7d-4dea-8a90-2e42214605b8/hsolbrig/PyShEx-v0.4.2.zip	275567	zip	hsolbrig/PyShEx-v0.4.2.zip	PyShEx - Python implementation of Shape Expressions	image
1216064	https://zenodo.org/api/records/1216064	https://doi.org/10.5281/zenodo.1216064	md5:84ad7a0433d09ed4bbb69bb3c8cedd40	https://zenodo.org/api/files/4b160a3e-c530-4939-b710-6766e2b9ae25/danjamker/LoughboroughUDS-RecSys-1.zip	491234	zip	danjamker/LoughboroughUDS-RecSys-1.zip	Loughborough University Data Science - Collaborative Filtering Tutorial	lesson
3198701	https://zenodo.org/api/records/3198701	https://doi.org/10.5281/zenodo.3198701	md5:ede222b6f64f79c51e67921d4241deb6	https://zenodo.org/api/files/38d9eabe-ec2d-487f-9720-d105a11f3ef4/synteny_paths_results.zip	1475109	zip	synteny_paths_results.zip	Synteny paths results	other
1227301	https://zenodo.org/api/records/1227301	https://doi.org/10.5281/zenodo.1227301	md5:0d87a5020ab2eccc1dd5d9116592b84c	https://zenodo.org/api/files/b251dbbd-63d6-4673-b910-48d171cfcb52/2018_3DTuneIn_ThirdOpenAccessDataRelease.zip	1804694999	zip	2018_3DTuneIn_ThirdOpenAccessDataRelease.zip	3D Tune-In project Deliverable 7.8 - Third Open Access Data Release	publication
1246659	https://zenodo.org/api/records/1246659	https://doi.org/10.5281/zenodo.1246659	md5:2b651ce854aa592d38a131fedb717ad5	https://zenodo.org/api/files/6a55f5f5-c75f-4b63-b252-bb6cb264a48f/Caze-Stimberg-Girard-2018-1.0.zip	725033	zip	Caze-Stimberg-Girard-2018-1.0.zip	[Re] Non-additive coupling enables propagation of synchronous spiking activity in purely random networks	publication
1247472	https://zenodo.org/api/records/1247472	https://doi.org/10.5281/zenodo.1247472	md5:70771830c4a587f9007942e605d8dbba	https://zenodo.org/api/files/1118ae76-3469-4c41-8c9e-46be5bb0e633/20170708BenicatoOrto1cmPix.zip	469946388	zip	20170708BenicatoOrto1cmPix.zip	Proyecto geomático del yacimiento arqueológico / Benicató de Nules / Castellón / Spain / Europa Geomatics project of the archaeological site / Benicató de Nules / Castelló / Spain / Europe	other
1247472	https://zenodo.org/api/records/1247472	https://doi.org/10.5281/zenodo.1247472	md5:534bf79b15324e31fa3bb7bd272c5bad	https://zenodo.org/api/files/1118ae76-3469-4c41-8c9e-46be5bb0e633/20170708BenicatoOrto5mmPix.zip	1584801562	zip	20170708BenicatoOrto5mmPix.zip	Proyecto geomático del yacimiento arqueológico / Benicató de Nules / Castellón / Spain / Europa Geomatics project of the archaeological site / Benicató de Nules / Castelló / Spain / Europe	other
1247472	https://zenodo.org/api/records/1247472	https://doi.org/10.5281/zenodo.1247472	md5:a4d33851bd125681b0cf7989c971f99f	https://zenodo.org/api/files/1118ae76-3469-4c41-8c9e-46be5bb0e633/CAT20170708benicato-25830.zip	53984065	zip	CAT20170708benicato-25830.zip	Proyecto geomático del yacimiento arqueológico / Benicató de Nules / Castellón / Spain / Europa Geomatics project of the archaeological site / Benicató de Nules / Castelló / Spain / Europe	other
1247472	https://zenodo.org/api/records/1247472	https://doi.org/10.5281/zenodo.1247472	md5:d7b6d5baf0585c8157921fa0fa891c55	https://zenodo.org/api/files/1118ae76-3469-4c41-8c9e-46be5bb0e633/NPDBenicato2017-07-08.zip	316944313	zip	NPDBenicato2017-07-08.zip	Proyecto geomático del yacimiento arqueológico / Benicató de Nules / Castellón / Spain / Europa Geomatics project of the archaeological site / Benicató de Nules / Castelló / Spain / Europe	other
3236844	https://zenodo.org/api/records/3236844	https://doi.org/10.5281/zenodo.3236844	md5:975852a6a94db69b07f8ef2e047e0437	https://zenodo.org/api/files/e5238e00-0501-441e-95fd-71430e57a4ba/Supplementary%20materials.zip	212151	zip	Supplementary materials.zip	28 compounds and their chemical structure from Swietenia macrophylla seed	publication
3238607	https://zenodo.org/api/records/3238607	https://doi.org/10.5281/zenodo.3238607	md5:07ff54e55c5590e6cec082eaa39d77cf	https://zenodo.org/api/files/68f15436-af81-4fae-9acf-11ec44304f63/Supplementary%207.zip	158584	zip	Supplementary 7.zip	The diversity of Anopheles blood feeding patterns suggest different malaria protection strategies in different localities	publication
1262071	https://zenodo.org/api/records/1262071	https://doi.org/10.5281/zenodo.1262071	md5:da434715841a1fe1db4634ec35381fac	https://zenodo.org/api/files/199509a4-7b6f-412b-b8a8-1fccb97812c2/the-mermaids-tears.zip	380282917	zip	the-mermaids-tears.zip	"The Mermaid's Tears" object-based audio recording	video
3242635	https://zenodo.org/api/records/3242635	https://doi.org/10.5281/zenodo.3242635	md5:cbf8d4f7a3a04de417d4ac0f1a2e6385	https://zenodo.org/api/files/295202fd-5c37-4121-b3e4-526631639202/code_notebooks.zip	6484831	zip	code_notebooks.zip	Boltzmann Generators – Sampling Equilibrium States of Many-Body Systems with Deep Learning	publication
2756715	https://zenodo.org/api/records/2756715	https://doi.org/10.5281/zenodo.2756715	md5:9863bc2f755768a9d901a73e64b1d7a9	https://zenodo.org/api/files/3e65ca81-add6-4497-bc6f-ff9a58c2bfe6/Table%20S1%26S2.zip	21676	zip	Table S1&S2.zip	Supplementary Materials: Table S1&S2	publication
3247116	https://zenodo.org/api/records/3247116	https://doi.org/10.5281/zenodo.3247116	md5:998b835e59ac47fbb4aa451d25cc66a3	https://zenodo.org/api/files/22ef02a0-2dc4-444e-894a-81805ba34456/PESTCode.zip	1172540	zip	PESTCode.zip	A parallel workflow implementation for PEST version 13.6 in high-performance computing for WRF-Hydro version 5.0: a case study over the Midwestern United States	publication
3247116	https://zenodo.org/api/records/3247116	https://doi.org/10.5281/zenodo.3247116	md5:88061b7241e2351ee721bb4a8fea88c5	https://zenodo.org/api/files/22ef02a0-2dc4-444e-894a-81805ba34456/PESTFiles.zip	6202	zip	PESTFiles.zip	A parallel workflow implementation for PEST version 13.6 in high-performance computing for WRF-Hydro version 5.0: a case study over the Midwestern United States	publication
3247116	https://zenodo.org/api/records/3247116	https://doi.org/10.5281/zenodo.3247116	md5:8d5185facf802dd2f0c36f1057232990	https://zenodo.org/api/files/22ef02a0-2dc4-444e-894a-81805ba34456/ScriptsForCori.zip	4919	zip	ScriptsForCori.zip	A parallel workflow implementation for PEST version 13.6 in high-performance computing for WRF-Hydro version 5.0: a case study over the Midwestern United States	publication
3247116	https://zenodo.org/api/records/3247116	https://doi.org/10.5281/zenodo.3247116	md5:9ddae7d3896f3b5b7c23cead77539896	https://zenodo.org/api/files/22ef02a0-2dc4-444e-894a-81805ba34456/ScriptsForTheta.zip	2720	zip	ScriptsForTheta.zip	A parallel workflow implementation for PEST version 13.6 in high-performance computing for WRF-Hydro version 5.0: a case study over the Midwestern United States	publication
3254428	https://zenodo.org/api/records/3254428	https://doi.org/10.5281/zenodo.3254428	md5:c75406ca61580106b844ee3aa6966b01	https://zenodo.org/api/files/08baba88-b9e8-4b04-99c0-6ca08c977a9b/ZIP_Exercice%20r%C3%A9f%C3%A9rences%20bibliographiques.zip	350959	zip	ZIP_Exercice références bibliographiques.zip	Support de formation - Bibliographie et Zotero	lesson
3258818	https://zenodo.org/api/records/3258818	https://doi.org/10.5281/zenodo.3258818	md5:11dbc627ba739b86e6aa3085ef1a7164	https://zenodo.org/api/files/9ec9ea7c-b201-4255-81e5-c017a4261d63/datacarpentry/r-raster-vector-geospatial-v2019.06.1.zip	4728636	zip	datacarpentry/r-raster-vector-geospatial-v2019.06.1.zip	datacarpentry/r-raster-vector-geospatial: Data Carpentry: Introduction to Geospatial Raster and Vector Data with R, June 2019	lesson
3260560	https://zenodo.org/api/records/3260560	https://doi.org/10.5281/zenodo.3260560	md5:404927f19ecc9415e4f85856c333968b	https://zenodo.org/api/files/9100367b-fa9d-4e8c-8ece-03644c56853a/datacarpentry/shell-genomics-v2019.06.1.zip	2640758	zip	datacarpentry/shell-genomics-v2019.06.1.zip	datacarpentry/shell-genomics: Data Carpentry: Introduction to the shell for genomics data, June 2019	lesson
3264899	https://zenodo.org/api/records/3264899	https://doi.org/10.5281/zenodo.3264899	md5:101e4176a07d0a21c89f84053dd2a031	https://zenodo.org/api/files/f1ebd6e9-0555-41ac-b9f8-c03dd5ac55c5/o2r_project_website_and_blog_git-repository.zip	73425881	zip	o2r_project_website_and_blog_git-repository.zip	Opening Reproducible Research: a research project website and blog	other
3267168	https://zenodo.org/api/records/3267168	https://doi.org/10.5281/zenodo.3267168	md5:2bb732372308da4da6cd5b07bf4e1ec0	https://zenodo.org/api/files/81b5cb78-eefb-4cc5-bedc-26ee308131e7/A%20FAIRy%20Tale%20graphics.zip	4745078	zip	A FAIRy Tale graphics.zip	A FAIRy tale graphics	image
3268823	https://zenodo.org/api/records/3268823	https://doi.org/10.5281/zenodo.3268823	md5:e53da02eaf46bf6478f382b645267c48	https://zenodo.org/api/files/e242e119-0f59-4b87-b20f-160c111b7ab5/highmassWDs_SihaoCheng_Copenhagen_2019.key.zip	45786027	zip	highmassWDs_SihaoCheng_Copenhagen_2019.key.zip	Delayed evolution of high-mass white dwarfs:  double-WD merger products & a cooling anomaly	presentation
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:201f7b16db6b1113b26ce7cb0f0b867a	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct01V10_scorm_1_2.zip	4726639	zip	DASSHAct01V10_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:e116e259a0fec3d56da5854e0e124a30	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct02V03_scorm_1_2.zip	4750297	zip	DASSHAct02V03_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:41ac8db3c00ad6eeaec35676ac5ba505	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct03_scorm_1_2.zip	4884591	zip	DASSHAct03_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:214e05c3a5d4391a849a1a0781b2b50c	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct04_scorm_1_2.zip	4972060	zip	DASSHAct04_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:6dba4659d92a84e76aae911a479ce2f7	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct05_scorm_1_2.zip	5329467	zip	DASSHAct05_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:e31284b967a89a35817c5be4fc9506d4	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct06_scorm_1_2.zip	5324584	zip	DASSHAct06_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:654965a8f694b8febeb89d7225c85c15	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct07_scorm_1_2.zip	5641091	zip	DASSHAct07_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:21c8afaf4341dc9028b9f0dbf7b7842d	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct08_scorm_1_2.zip	5530155	zip	DASSHAct08_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
3269798	https://zenodo.org/api/records/3269798	https://doi.org/10.5281/zenodo.3269798	md5:fdea75a71dcaefba67f8d3633848ee73	https://zenodo.org/api/files/625b527e-fa23-4a6c-a326-cab79f06d4d5/DASSHAct09_scorm_1_2.zip	5668652	zip	DASSHAct09_scorm_1_2.zip	Practical Introduction to the ENVRI RM	lesson
1298606	https://zenodo.org/api/records/1298606	https://doi.org/10.5281/zenodo.1298606	md5:0d68fba1381f106cd833e885f79a6935	https://zenodo.org/api/files/59e430d5-e608-42d6-8269-a79a8133332f/eyesOpenClosed_12_Subjects_EEG.zip	6048103314	zip	eyesOpenClosed_12_Subjects_EEG.zip	Eyes-Closed Increases the Usability of Brain-Computer Interfaces Based on Auditory Event-Related Potentials	publication
1298650	https://zenodo.org/api/records/1298650	https://doi.org/10.5281/zenodo.1298650	md5:af8e5f43ba8fb38540c060aae7140ae9	https://zenodo.org/api/files/b6d16ad1-8c86-47d5-a3b5-ea5e4d461178/OpenAIRE_Guidelines_for_CRIS_Managers-samples_v1.1.0.zip	24035	zip	OpenAIRE_Guidelines_for_CRIS_Managers-samples_v1.1.0.zip	OpenAIRE Guidelines for CRIS Managers 1.1	publication
1298650	https://zenodo.org/api/records/1298650	https://doi.org/10.5281/zenodo.1298650	md5:23cd4c1e60858205b8bc65f7f4125766	https://zenodo.org/api/files/b6d16ad1-8c86-47d5-a3b5-ea5e4d461178/OpenAIRE_Guidelines_for_CRIS_Managers-schemas_v1.1.0.zip	73506	zip	OpenAIRE_Guidelines_for_CRIS_Managers-schemas_v1.1.0.zip	OpenAIRE Guidelines for CRIS Managers 1.1	publication
1304766	https://zenodo.org/api/records/1304766	https://doi.org/10.5281/zenodo.1304766	md5:500c84b380fb3400dbd2948758650be6	https://zenodo.org/api/files/1b764c74-770d-4a8c-a051-de27ac69c1ec/MethylCIBERSORT_HTML_Markdowns.zip	2671503	zip	MethylCIBERSORT_HTML_Markdowns.zip	MethylCIBERSORT knit markdowns	other
1311933	https://zenodo.org/api/records/1311933	https://doi.org/10.5281/zenodo.1311933	md5:eab7dd75ef014cee34b83ac65351d27c	https://zenodo.org/api/files/bffda551-2f11-43ee-8e7e-621e8ed07079/abstract-aiida-materialscloud.zip	380275	zip	abstract-aiida-materialscloud.zip	AiiDA and the Materials Cloud: workflow engine with automated provenance and dissemination platform for Open Science	publication
1312088	https://zenodo.org/api/records/1312088	https://doi.org/10.5281/zenodo.1312088	md5:ad162abe98cb6738e003aee63ffce4c9	https://zenodo.org/api/files/f3ce341c-70ab-4acb-95e3-dcaeaf0f930d/via-src-2.0.0.zip	2527344	zip	via-src-2.0.0.zip	VGG Image Annotator	publication
3332999	https://zenodo.org/api/records/3332999	https://doi.org/10.5281/zenodo.3332999	md5:02d06bc79d9370c8cd88a83ab8d41a6c	https://zenodo.org/api/files/8000f7fc-3fed-4be5-b63f-8843a7968b2d/simu_plot_src.zip	164406	zip	simu_plot_src.zip	Replication Is More Efficient Than You Think	publication
1322778	https://zenodo.org/api/records/1322778	https://doi.org/10.5281/zenodo.1322778	md5:c696fd24bec1e0cd9935656bb27bf282	https://zenodo.org/api/files/01e85225-d7b9-449a-ada3-fae64f5de886/prezentacija-pejovic.zip	13345023	zip	prezentacija-pejovic.zip	Slobodni softver - iskustva u nastavi i primeni	presentation
3355649	https://zenodo.org/api/records/3355649	https://doi.org/10.5281/zenodo.3355649	md5:fe96ce7020307c061b4eb60d88c201a4	https://zenodo.org/api/files/5b42d6c6-9b59-4977-bd28-c31dd0a9cd3d/uiuc-arfc-2019-04.zip	11510160	zip	uiuc-arfc-2019-04.zip	Milestone 2.1 Report: Demonstration of SaltProc	publication
3360711	https://zenodo.org/api/records/3360711	https://doi.org/10.5281/zenodo.3360711	md5:a30ad15ee2870980ce1b6abd4cb4e2e3	https://zenodo.org/api/files/d328ca94-7c4d-4747-836d-f3ea45056ca4/Supplemental%20Data_Examination%20of%20Nutrient%20Sources%20and%20Transport%20in%20a%20Catchment%20with%20an%20Audubon%20Certified%20Golf%20Course.zip	52349	zip	Supplemental Data_Examination of Nutrient Sources and Transport in a Catchment with an Audubon Certified Golf Course.zip	Supplemental Data_Examination of Nutrient Sources and Transport in a Catchment with an Audubon Certified Golf Course	image
2837004	https://zenodo.org/api/records/2837004	https://doi.org/10.5281/zenodo.2837004	md5:6dfc454b98349d6c504f7f3c6afdf910	https://zenodo.org/api/files/2a4af10a-f98c-403c-90a4-a827ed4c1fe8/Supplementary%20Figures.zip	345511	zip	Supplementary Figures.zip	Supplementary Figures	publication
